hour,high,low
2024-02-01 03:00:00,42190.4,41958.71
2024-02-01 04:00:00,42141.68,41889.95
2024-02-01 05:00:00,42198.0,42028.41
2024-02-01 06:00:00,42225.47,42123.35
2024-02-01 07:00:00,42300.0,42124.59
2024-02-01 08:00:00,42250.0,42125.25
2024-02-01 09:00:00,42261.81,42130.0
2024-02-01 10:00:00,42331.1,42112.95
2024-02-01 11:00:00,42298.03,42026.52
2024-02-01 12:00:00,42237.24,41944.89
2024-02-01 13:00:00,42294.0,41981.17
2024-02-01 14:00:00,42657.48,42186.0
2024-02-01 15:00:00,42946.6,42516.11
2024-02-01 16:00:00,42698.0,42364.0
2024-02-01 17:00:00,43169.23,42628.0
2024-02-01 18:00:00,43053.03,42771.82
2024-02-01 19:00:00,43285.13,42831.11
2024-02-01 20:00:00,43279.91,42895.86
2024-02-01 21:00:00,43220.0,42967.19
2024-02-01 22:00:00,43111.1,42872.91
2024-02-01 23:00:00,43086.13,42886.33
2024-02-02 00:00:00,43432.63,43046.48
2024-02-02 01:00:00,43296.35,43104.79
2024-02-02 02:00:00,43200.0,43039.0
2024-02-02 03:00:00,43108.48,43026.15
2024-02-02 04:00:00,43061.11,42943.71
2024-02-02 05:00:00,43140.25,42951.1
2024-02-02 06:00:00,43271.1,43086.95
2024-02-02 07:00:00,43258.03,43086.89
2024-02-02 08:00:00,43107.97,42957.7
2024-02-02 09:00:00,43081.09,42957.43
2024-02-02 10:00:00,43140.0,42941.1
2024-02-02 11:00:00,43199.0,43060.0
2024-02-02 12:00:00,43239.57,43060.0
2024-02-02 13:00:00,43146.17,42546.79
2024-02-02 14:00:00,42913.01,42610.0
2024-02-02 15:00:00,43250.0,42750.0
2024-02-02 16:00:00,43488.0,43100.0
2024-02-02 17:00:00,43296.0,42901.1
2024-02-02 18:00:00,42990.0,42783.09
2024-02-02 19:00:00,43080.0,42920.36
2024-02-02 20:00:00,43089.91,42900.48
2024-02-02 21:00:00,43067.78,42950.63
2024-02-02 22:00:00,43226.61,42995.16
2024-02-02 23:00:00,43238.01,43132.46
2024-02-03 00:00:00,43380.01,43151.11
2024-02-03 01:00:00,43322.0,43192.79
2024-02-03 02:00:00,43233.55,43154.28
2024-02-03 03:00:00,43234.03,43142.0
2024-02-03 04:00:00,43222.75,43153.68
2024-02-03 05:00:00,43209.11,43095.56
2024-02-03 06:00:00,43168.82,43081.1
2024-02-03 07:00:00,43133.96,43040.0
2024-02-03 08:00:00,43089.58,43004.0
2024-02-03 09:00:00,43123.43,43016.78
2024-02-03 10:00:00,43125.28,43041.79
2024-02-03 11:00:00,43062.07,42973.66
2024-02-03 12:00:00,43084.82,42974.99
2024-02-03 13:00:00,43093.52,43041.1
2024-02-03 14:00:00,43081.96,43022.9
2024-02-03 15:00:00,43190.0,42880.0
2024-02-03 16:00:00,43186.77,43072.53
2024-02-03 17:00:00,43270.0,43091.1
2024-02-03 18:00:00,43243.52,43028.88
2024-02-03 19:00:00,43088.82,43016.28
2024-02-03 20:00:00,43104.68,43007.44
2024-02-03 21:00:00,43093.04,43027.18
2024-02-03 22:00:00,43076.98,43013.05
2024-02-03 23:00:00,43075.39,42953.33
2024-02-04 00:00:00,43017.44,42880.01
2024-02-04 01:00:00,43044.56,42948.32
2024-02-04 02:00:00,43068.79,43021.41
2024-02-04 03:00:00,43047.98,43022.64
2024-02-04 04:00:00,43029.17,42901.19
2024-02-04 05:00:00,42960.09,42862.51
2024-02-04 06:00:00,42932.74,42743.95
2024-02-04 07:00:00,42862.18,42720.07
2024-02-04 08:00:00,42845.03,42774.47
2024-02-04 09:00:00,42986.4,42741.6
2024-02-04 10:00:00,42944.61,42872.3
2024-02-04 11:00:00,43119.04,42931.32
2024-02-04 12:00:00,43115.76,42994.43
2024-02-04 13:00:00,43037.92,42963.53
2024-02-04 14:00:00,43016.16,42850.0
2024-02-04 15:00:00,42954.59,42845.51
2024-02-04 16:00:00,42943.21,42881.14
2024-02-04 17:00:00,42969.79,42841.1
2024-02-04 18:00:00,42942.95,42757.0
2024-02-04 19:00:00,42818.04,42573.17
2024-02-04 20:00:00,42938.0,42541.4
2024-02-04 21:00:00,42985.73,42772.18
2024-02-04 22:00:00,42880.93,42222.0
2024-02-04 23:00:00,42652.5,42506.99
2024-02-05 00:00:00,42629.41,42355.01
2024-02-05 01:00:00,42546.76,42258.1
2024-02-05 02:00:00,42529.68,42379.01
2024-02-05 03:00:00,42729.02,42447.06
2024-02-05 04:00:00,42825.0,42670.12
2024-02-05 05:00:00,42777.25,42642.0
2024-02-05 06:00:00,42843.75,42697.52
2024-02-05 07:00:00,43176.39,42792.01
2024-02-05 08:00:00,43195.36,42991.15
2024-02-05 09:00:00,43067.33,42954.54
2024-02-05 10:00:00,43268.98,43037.59
2024-02-05 11:00:00,43205.35,43080.0
2024-02-05 12:00:00,43299.0,43122.23
2024-02-05 13:00:00,43569.76,43219.05
2024-02-05 14:00:00,43493.2,43150.91
2024-02-05 15:00:00,43195.29,42600.11
2024-02-05 16:00:00,42771.1,42501.0
2024-02-05 17:00:00,42853.7,42660.0
2024-02-05 18:00:00,42738.95,42574.35
2024-02-05 19:00:00,42869.66,42703.43
2024-02-05 20:00:00,42798.37,42333.33
2024-02-05 21:00:00,42556.89,42365.81
2024-02-05 22:00:00,42530.23,42330.52
2024-02-05 23:00:00,42722.3,42462.16
2024-02-06 00:00:00,42730.0,42591.1
2024-02-06 01:00:00,42769.22,42574.0
2024-02-06 02:00:00,42941.47,42650.0
2024-02-06 03:00:00,42960.01,42769.96
2024-02-06 04:00:00,42926.73,42784.26
2024-02-06 05:00:00,42846.0,42753.99
2024-02-06 06:00:00,42796.16,42667.0
2024-02-06 07:00:00,42911.1,42743.81
2024-02-06 08:00:00,43089.38,42887.48
2024-02-06 09:00:00,43119.9,42950.0
2024-02-06 10:00:00,43100.0,42670.61
2024-02-06 11:00:00,42853.84,42701.04
2024-02-06 12:00:00,42895.73,42658.0
2024-02-06 13:00:00,43010.01,42739.94
2024-02-06 14:00:00,43093.83,42815.75
2024-02-06 15:00:00,43270.89,42897.97
2024-02-06 16:00:00,43399.98,43149.64
2024-02-06 17:00:00,43269.75,43101.7
2024-02-06 18:00:00,43256.62,43000.0
2024-02-06 19:00:00,43295.04,43119.61
2024-02-06 20:00:00,43322.0,43070.29
2024-02-06 21:00:00,43273.06,43060.28
2024-02-06 22:00:00,43217.11,43114.73
2024-02-06 23:00:00,43222.94,43032.71
2024-02-07 00:00:00,43192.0,43049.23
2024-02-07 01:00:00,43186.98,43043.95
2024-02-07 02:00:00,43101.12,43001.1
2024-02-07 03:00:00,43049.04,42788.0
2024-02-07 04:00:00,42946.15,42794.67
2024-02-07 05:00:00,43051.1,42882.0
2024-02-07 06:00:00,43030.61,42891.52
2024-02-07 07:00:00,43006.0,42900.0
2024-02-07 08:00:00,42969.08,42872.37
2024-02-07 09:00:00,43200.0,42907.62
2024-02-07 10:00:00,43151.1,42838.01
2024-02-07 11:00:00,42992.84,42870.0
2024-02-07 12:00:00,43103.1,42890.51
2024-02-07 13:00:00,43179.56,43038.53
2024-02-07 14:00:00,43325.03,42941.1
2024-02-07 15:00:00,43190.43,42921.1
2024-02-07 16:00:00,43245.48,43013.75
2024-02-07 17:00:00,43710.0,43228.0
2024-02-07 18:00:00,43670.0,43460.22
2024-02-07 19:00:00,43699.98,43431.1
2024-02-07 20:00:00,44261.1,43615.47
2024-02-07 21:00:00,44396.5,44113.96
2024-02-07 22:00:00,44344.0,44125.88
2024-02-07 23:00:00,44363.8,44152.68
2024-02-08 00:00:00,44698.46,44331.1
2024-02-08 01:00:00,44695.47,44476.92
2024-02-08 02:00:00,44780.0,44536.01
2024-02-08 03:00:00,44727.42,44534.0
2024-02-08 04:00:00,44605.0,44480.53
2024-02-08 05:00:00,44633.78,44489.89
2024-02-08 06:00:00,44576.0,44450.0
2024-02-08 07:00:00,44545.99,44427.01
2024-02-08 08:00:00,44744.0,44513.24
2024-02-08 09:00:00,44788.01,44612.66
2024-02-08 10:00:00,44850.0,44686.61
2024-02-08 11:00:00,44885.0,44685.89
2024-02-08 12:00:00,44841.1,44606.0
2024-02-08 13:00:00,45000.0,44684.87
2024-02-08 14:00:00,45241.4,44868.01
2024-02-08 15:00:00,45467.14,44950.0
2024-02-08 16:00:00,45498.0,44904.13
2024-02-08 17:00:00,45239.53,44890.0
2024-02-08 18:00:00,45318.35,44991.1
2024-02-08 19:00:00,45438.59,45230.0
2024-02-08 20:00:00,45614.3,45267.44
2024-02-08 21:00:00,45501.1,45278.07
2024-02-08 22:00:00,45409.81,45227.0
2024-02-08 23:00:00,45407.62,45261.1
2024-02-09 00:00:00,45400.01,45242.12
2024-02-09 01:00:00,45500.0,45275.29
2024-02-09 02:00:00,46384.27,45441.4
2024-02-09 03:00:00,46350.0,46033.09
2024-02-09 04:00:00,46148.0,45855.0
2024-02-09 05:00:00,46278.0,45932.56
2024-02-09 06:00:00,46269.2,46132.17
2024-02-09 07:00:00,46425.03,46190.0
2024-02-09 08:00:00,46675.86,46201.53
2024-02-09 09:00:00,46750.0,46482.35
2024-02-09 10:00:00,46806.24,46521.99
2024-02-09 11:00:00,47299.88,46677.75
2024-02-09 12:00:00,47699.0,47126.29
2024-02-09 13:00:00,47640.82,47254.01
2024-02-09 14:00:00,47719.44,46652.0
2024-02-09 15:00:00,47271.1,46765.44
2024-02-09 16:00:00,47498.0,47134.0
2024-02-09 17:00:00,47661.99,47215.69
2024-02-09 18:00:00,48200.0,47489.47
2024-02-09 19:00:00,47663.71,47248.04
2024-02-09 20:00:00,47693.28,47457.13
2024-02-09 21:00:00,47600.0,47286.11
2024-02-09 22:00:00,47552.0,47035.92
2024-02-09 23:00:00,47283.69,47058.0
2024-02-10 00:00:00,47250.0,47044.88
2024-02-10 01:00:00,47355.23,47061.1
2024-02-10 02:00:00,47333.0,47275.06
2024-02-10 03:00:00,47504.0,47311.39
2024-02-10 04:00:00,47430.03,47313.29
2024-02-10 05:00:00,47421.29,47255.39
2024-02-10 06:00:00,47350.0,47265.69
2024-02-10 07:00:00,47352.98,47145.4
2024-02-10 08:00:00,47274.0,47068.35
2024-02-10 09:00:00,47228.07,47049.63
2024-02-10 10:00:00,47172.69,46800.0
2024-02-10 11:00:00,47199.41,46851.65
2024-02-10 12:00:00,47267.98,47151.1
2024-02-10 13:00:00,47378.41,47105.44
2024-02-10 14:00:00,47374.0,47236.89
2024-02-10 15:00:00,47358.17,47249.55
2024-02-10 16:00:00,47353.48,47198.0
2024-02-10 17:00:00,47340.0,47154.52
2024-02-10 18:00:00,47337.92,47182.31
2024-02-10 19:00:00,47660.0,47304.72
2024-02-10 20:00:00,48170.0,47454.37
2024-02-10 21:00:00,48149.81,47775.01
2024-02-10 22:00:00,47954.0,47606.28
2024-02-10 23:00:00,47944.81,47700.0
2024-02-11 00:00:00,47779.57,47610.48
2024-02-11 01:00:00,47759.05,47557.16
2024-02-11 02:00:00,47776.2,47623.41
2024-02-11 03:00:00,48557.0,47774.22
2024-02-11 04:00:00,48592.66,48261.49
2024-02-11 05:00:00,48340.0,48133.33
2024-02-11 06:00:00,48314.54,48125.0
2024-02-11 07:00:00,48355.0,48061.1
2024-02-11 08:00:00,48286.55,48075.87
2024-02-11 09:00:00,48223.59,48096.0
2024-02-11 10:00:00,48187.62,47922.33
2024-02-11 11:00:00,48438.81,48138.05
2024-02-11 12:00:00,48469.07,48257.01
2024-02-11 13:00:00,48347.0,48026.53
2024-02-11 14:00:00,48245.01,47931.82
2024-02-11 15:00:00,48234.56,48028.87
2024-02-11 16:00:00,48205.0,47948.38
2024-02-11 17:00:00,48394.29,48104.0
2024-02-11 18:00:00,48356.37,48012.0
2024-02-11 19:00:00,48388.0,48242.26
2024-02-11 20:00:00,48375.0,47981.1
2024-02-11 21:00:00,48133.99,47971.18
2024-02-11 22:00:00,48230.47,48088.0
