hour,high,low
2024-10-01 03:00:00,63744.0,63430.0
2024-10-01 04:00:00,63879.81,63652.06
2024-10-01 05:00:00,63899.99,63674.49
2024-10-01 06:00:00,64097.03,63750.0
2024-10-01 07:00:00,64130.63,63920.0
2024-10-01 08:00:00,64096.0,63839.0
2024-10-01 09:00:00,64118.0,63864.46
2024-10-01 10:00:00,63942.0,63707.89
2024-10-01 11:00:00,63989.58,63723.4
2024-10-01 12:00:00,63809.97,63559.63
2024-10-01 13:00:00,63688.0,62522.0
2024-10-01 14:00:00,63084.0,62448.01
2024-10-01 15:00:00,62821.76,61814.01
2024-10-01 16:00:00,62778.73,61906.04
2024-10-01 17:00:00,62448.0,61092.0
2024-10-01 18:00:00,62440.0,61859.57
2024-10-01 19:00:00,62091.29,61610.71
2024-10-01 20:00:00,61760.74,60164.0
2024-10-01 21:00:00,61214.73,60656.77
2024-10-01 22:00:00,61142.01,60630.01
2024-10-01 23:00:00,61033.71,60652.0
2024-10-02 00:00:00,61208.49,60733.81
2024-10-02 01:00:00,61536.16,61000.0
2024-10-02 02:00:00,61822.62,61433.49
2024-10-02 03:00:00,61883.0,61662.65
2024-10-02 04:00:00,61750.47,61440.0
2024-10-02 05:00:00,61609.3,61350.0
2024-10-02 06:00:00,61788.4,61359.9
2024-10-02 07:00:00,61940.0,61588.78
2024-10-02 08:00:00,61914.34,61603.49
2024-10-02 09:00:00,61817.76,61130.0
2024-10-02 10:00:00,61555.0,61151.04
2024-10-02 11:00:00,61380.0,60888.88
2024-10-02 12:00:00,61220.0,60696.4
2024-10-02 13:00:00,61460.0,60524.21
2024-10-02 14:00:00,61672.0,61047.16
2024-10-02 15:00:00,61926.9,61059.9
2024-10-02 16:00:00,62390.31,61779.87
2024-10-02 17:00:00,61835.99,61242.0
2024-10-02 18:00:00,61691.0,60762.09
2024-10-02 19:00:00,60926.0,60000.0
2024-10-02 20:00:00,60999.24,60128.0
2024-10-02 21:00:00,60952.0,60656.0
2024-10-02 22:00:00,60851.75,60438.0
2024-10-02 23:00:00,60869.56,60622.0
2024-10-03 00:00:00,61105.0,60536.0
2024-10-03 01:00:00,61183.76,60919.9
2024-10-03 02:00:00,61274.0,60987.0
2024-10-03 03:00:00,61464.0,61092.0
2024-10-03 04:00:00,61477.19,61276.31
2024-10-03 05:00:00,61360.0,61100.0
2024-10-03 06:00:00,61418.42,61106.01
2024-10-03 07:00:00,61424.25,60814.12
2024-10-03 08:00:00,60978.0,60138.0
2024-10-03 09:00:00,60765.33,60126.56
2024-10-03 10:00:00,61036.0,60648.0
2024-10-03 11:00:00,61070.47,60594.0
2024-10-03 12:00:00,60770.0,60372.12
2024-10-03 13:00:00,60583.99,59828.11
2024-10-03 14:00:00,60900.0,60100.0
2024-10-03 15:00:00,60690.0,60044.0
2024-10-03 16:00:00,60781.53,60084.0
2024-10-03 17:00:00,60723.68,59917.02
2024-10-03 18:00:00,60858.31,60531.85
2024-10-03 19:00:00,61058.0,60544.33
2024-10-03 20:00:00,61100.0,60668.0
2024-10-03 21:00:00,60950.0,60596.4
2024-10-03 22:00:00,60978.26,60714.0
2024-10-03 23:00:00,60984.0,60700.49
2024-10-04 00:00:00,60812.0,60459.9
2024-10-04 01:00:00,61256.47,60488.0
2024-10-04 02:00:00,61272.73,60939.75
2024-10-04 03:00:00,61065.36,60890.0
2024-10-04 04:00:00,61200.0,60936.66
2024-10-04 05:00:00,61238.0,60982.7
2024-10-04 06:00:00,61343.75,61100.0
2024-10-04 07:00:00,61544.98,61068.0
2024-10-04 08:00:00,61646.27,61340.22
2024-10-04 09:00:00,61586.0,61302.42
2024-10-04 10:00:00,61432.64,61266.42
2024-10-04 11:00:00,61483.02,61274.0
2024-10-04 12:00:00,61936.0,61211.92
2024-10-04 13:00:00,62004.48,61488.1
2024-10-04 14:00:00,61584.0,60753.97
2024-10-04 15:00:00,61873.04,61224.0
2024-10-04 16:00:00,62294.87,61644.01
2024-10-04 17:00:00,62340.0,61843.0
2024-10-04 18:00:00,62360.0,61909.09
2024-10-04 19:00:00,62468.0,62254.37
2024-10-04 20:00:00,62484.85,62171.33
2024-10-04 21:00:00,62463.54,62274.45
2024-10-04 22:00:00,62350.0,62193.18
2024-10-04 23:00:00,62213.15,61965.14
2024-10-05 00:00:00,62214.0,62045.97
2024-10-05 01:00:00,62200.0,61990.01
2024-10-05 02:00:00,62070.0,61794.62
2024-10-05 03:00:00,61971.93,61689.26
2024-10-05 04:00:00,62020.0,61824.01
2024-10-05 05:00:00,62157.14,61944.01
2024-10-05 06:00:00,62246.11,62076.19
2024-10-05 07:00:00,62268.28,62076.19
2024-10-05 08:00:00,62198.87,62076.19
2024-10-05 09:00:00,62326.48,62146.16
2024-10-05 10:00:00,62269.13,62202.53
2024-10-05 11:00:00,62233.09,62169.53
2024-10-05 12:00:00,62304.0,62179.99
2024-10-05 13:00:00,62370.56,62100.0
2024-10-05 14:00:00,62239.09,62100.07
2024-10-05 15:00:00,62220.0,62119.2
2024-10-05 16:00:00,62180.0,61958.39
2024-10-05 17:00:00,62030.0,61908.0
2024-10-05 18:00:00,62050.0,61840.01
2024-10-05 19:00:00,61900.0,61790.0
2024-10-05 20:00:00,61848.49,61700.0
2024-10-05 21:00:00,61939.4,61706.0
2024-10-05 22:00:00,62089.99,61850.29
2024-10-05 23:00:00,62100.0,61980.33
2024-10-06 00:00:00,62088.17,61888.46
2024-10-06 01:00:00,62150.0,61919.99
2024-10-06 02:00:00,62115.99,61940.11
2024-10-06 03:00:00,62020.0,61876.0
2024-10-06 04:00:00,61966.25,61798.97
2024-10-06 05:00:00,61974.69,61845.07
2024-10-06 06:00:00,62010.0,61879.92
2024-10-06 07:00:00,62001.99,61948.02
2024-10-06 08:00:00,62070.0,61922.0
2024-10-06 09:00:00,62176.75,61976.52
2024-10-06 10:00:00,62079.0,62006.55
2024-10-06 11:00:00,62145.0,62012.0
2024-10-06 12:00:00,62230.0,62065.31
2024-10-06 13:00:00,62371.05,62221.99
2024-10-06 14:00:00,62777.0,62196.0
2024-10-06 15:00:00,62766.22,62444.0
2024-10-06 16:00:00,62927.87,62597.5
2024-10-06 17:00:00,62760.01,62550.0
2024-10-06 18:00:00,62765.0,62590.91
2024-10-06 19:00:00,62975.0,62590.0
2024-10-06 20:00:00,62753.86,62585.0
2024-10-06 21:00:00,62658.23,62302.0
2024-10-06 22:00:00,62624.03,62303.03
2024-10-06 23:00:00,62912.33,62618.84
2024-10-07 00:00:00,63718.84,62657.44
2024-10-07 01:00:00,63970.19,63660.0
2024-10-07 02:00:00,63948.46,63597.22
2024-10-07 03:00:00,63769.84,63345.97
2024-10-07 04:00:00,63670.0,63462.88
2024-10-07 05:00:00,63628.0,63300.48
2024-10-07 06:00:00,63753.91,63312.0
2024-10-07 07:00:00,63710.56,63452.01
2024-10-07 08:00:00,63706.0,63520.0
2024-10-07 09:00:00,63554.63,63088.0
2024-10-07 10:00:00,63222.0,62865.09
2024-10-07 11:00:00,63179.99,62649.95
2024-10-07 12:00:00,63135.45,62834.03
2024-10-07 13:00:00,63566.67,62825.37
2024-10-07 14:00:00,64478.19,63457.37
2024-10-07 15:00:00,63995.0,63525.0
2024-10-07 16:00:00,63874.65,63427.96
2024-10-07 17:00:00,63906.57,63519.99
2024-10-07 18:00:00,63822.49,62735.9
2024-10-07 19:00:00,63468.72,62848.0
2024-10-07 20:00:00,63410.0,62984.29
2024-10-07 21:00:00,63374.0,63002.29
2024-10-07 22:00:00,63374.0,62419.9
2024-10-07 23:00:00,62665.83,62128.0
2024-10-08 00:00:00,62585.06,62156.02
2024-10-08 01:00:00,62737.84,62312.0
2024-10-08 02:00:00,62789.65,62419.9
2024-10-08 03:00:00,62820.0,62522.61
2024-10-08 04:00:00,62778.04,62533.56
2024-10-08 05:00:00,62723.69,62305.78
2024-10-08 06:00:00,62531.52,62200.0
2024-10-08 07:00:00,62509.42,62005.0
2024-10-08 08:00:00,62439.32,62193.63
2024-10-08 09:00:00,62590.0,62301.14
2024-10-08 10:00:00,62589.86,62410.82
2024-10-08 11:00:00,62670.16,62471.24
2024-10-08 12:00:00,62670.0,62427.15
2024-10-08 13:00:00,63058.43,62326.52
2024-10-08 14:00:00,63200.0,62157.46
2024-10-08 15:00:00,62850.24,61864.89
2024-10-08 16:00:00,62598.0,62023.42
2024-10-08 17:00:00,62570.0,62071.31
2024-10-08 18:00:00,62534.0,61930.34
2024-10-08 19:00:00,62350.0,61860.31
2024-10-08 20:00:00,62400.02,62147.39
2024-10-08 21:00:00,62565.95,62320.0
2024-10-08 22:00:00,62453.14,62159.9
2024-10-08 23:00:00,62281.21,62026.13
2024-10-09 00:00:00,62266.0,62002.5
2024-10-09 01:00:00,62494.0,62108.0
2024-10-09 02:00:00,62420.01,62264.0
2024-10-09 03:00:00,62460.0,62150.09
2024-10-09 04:00:00,62433.37,62300.0
2024-10-09 05:00:00,62542.06,62347.78
2024-10-09 06:00:00,62543.75,62380.0
2024-10-09 07:00:00,62430.0,62200.0
2024-10-09 08:00:00,62287.07,62046.69
2024-10-09 09:00:00,62275.37,62102.0
2024-10-09 10:00:00,62264.02,62051.27
2024-10-09 11:00:00,62231.12,62104.35
2024-10-09 12:00:00,62225.99,61766.0
2024-10-09 13:00:00,62094.77,61750.0
2024-10-09 14:00:00,62028.0,61634.61
2024-10-09 15:00:00,62412.09,61780.0
2024-10-09 16:00:00,62350.0,61686.0
2024-10-09 17:00:00,61906.28,61666.98
2024-10-09 18:00:00,61818.19,61150.0
2024-10-09 19:00:00,61218.0,60835.0
2024-10-09 20:00:00,61122.53,60301.0
2024-10-09 21:00:00,60958.0,60362.01
2024-10-09 22:00:00,60915.66,60699.9
2024-10-09 23:00:00,60829.88,60610.0
2024-10-10 00:00:00,60693.5,60355.0
2024-10-10 01:00:00,60860.87,60435.73
2024-10-10 02:00:00,60937.99,60708.07
2024-10-10 03:00:00,60956.0,60821.06
2024-10-10 04:00:00,60957.41,60814.9
2024-10-10 05:00:00,61052.0,60842.09
2024-10-10 06:00:00,61149.58,60892.29
2024-10-10 07:00:00,61145.99,60900.0
2024-10-10 08:00:00,61073.42,60784.75
2024-10-10 09:00:00,60988.92,60630.71
2024-10-10 10:00:00,61211.99,60932.69
2024-10-10 11:00:00,61321.68,61052.0
2024-10-10 12:00:00,61320.0,60752.04
2024-10-10 13:00:00,61254.0,60617.05
2024-10-10 14:00:00,61055.99,60513.44
2024-10-10 15:00:00,60814.98,60444.99
2024-10-10 16:00:00,61030.31,60255.36
2024-10-10 17:00:00,60460.0,59561.51
2024-10-10 18:00:00,59611.01,58946.0
2024-10-10 19:00:00,59761.0,59360.0
2024-10-10 20:00:00,60026.08,59586.29
2024-10-10 21:00:00,60198.78,59692.79
2024-10-10 22:00:00,60250.0,59945.62
2024-10-10 23:00:00,60329.27,60148.0
2024-10-11 00:00:00,60360.0,60151.23
2024-10-11 01:00:00,60768.64,60087.64
2024-10-11 02:00:00,60649.99,60362.3
2024-10-11 03:00:00,60710.21,60553.31
2024-10-11 04:00:00,60720.03,60578.0
2024-10-11 05:00:00,60770.0,60588.23
2024-10-11 06:00:00,60925.16,60600.0
2024-10-11 07:00:00,60919.83,60656.0
2024-10-11 08:00:00,60810.89,60650.44
2024-10-11 09:00:00,61118.19,60654.05
2024-10-11 10:00:00,61263.4,61002.49
2024-10-11 11:00:00,61260.0,61079.9
2024-10-11 12:00:00,61477.57,61129.72
2024-10-11 13:00:00,61848.0,61206.15
2024-10-11 14:00:00,61950.0,61634.41
2024-10-11 15:00:00,62450.0,61753.65
2024-10-11 16:00:00,62438.64,62123.0
2024-10-11 17:00:00,62934.8,62166.02
2024-10-11 18:00:00,62973.47,62714.0
2024-10-11 19:00:00,63417.56,62819.47
2024-10-11 20:00:00,63087.5,62924.0
2024-10-11 21:00:00,63160.0,62796.19
2024-10-11 22:00:00,62910.0,62374.13
2024-10-11 23:00:00,62666.67,62357.7
2024-10-12 00:00:00,62930.0,62500.0
2024-10-12 01:00:00,63073.78,62684.67
2024-10-12 02:00:00,62757.58,62505.64
2024-10-12 03:00:00,62636.0,62487.23
2024-10-12 04:00:00,62746.0,62565.51
2024-10-12 05:00:00,62800.0,62579.0
2024-10-12 06:00:00,62778.01,62670.65
2024-10-12 07:00:00,62774.0,62645.73
2024-10-12 08:00:00,62783.06,62699.98
2024-10-12 09:00:00,62843.33,62672.34
2024-10-12 10:00:00,63049.0,62815.03
2024-10-12 11:00:00,63260.53,62914.65
2024-10-12 12:00:00,63062.0,62824.03
2024-10-12 13:00:00,63151.52,62975.0
2024-10-12 14:00:00,63400.0,63014.0
2024-10-12 15:00:00,63480.0,63057.0
2024-10-12 16:00:00,63400.0,63063.4
2024-10-12 17:00:00,63260.0,63048.0
2024-10-12 18:00:00,63177.64,62936.0
2024-10-12 19:00:00,63075.61,62911.0
2024-10-12 20:00:00,63113.21,63000.0
2024-10-12 21:00:00,63225.24,63043.28
2024-10-12 22:00:00,63324.0,63140.0
2024-10-12 23:00:00,63388.0,63169.82
2024-10-13 00:00:00,63285.72,63035.0
2024-10-13 01:00:00,63190.24,62818.0
