hour,high,low
2024-01-01 03:00:00,42586.64,42230.08
2024-01-01 04:00:00,42399.99,42209.46
2024-01-01 05:00:00,42406.0,42180.77
2024-01-01 06:00:00,42424.82,42208.68
2024-01-01 07:00:00,42500.0,42396.68
2024-01-01 08:00:00,42556.5,42452.58
2024-01-01 09:00:00,42699.32,42537.18
2024-01-01 10:00:00,42749.36,42628.0
2024-01-01 11:00:00,42762.39,42605.21
2024-01-01 12:00:00,42780.0,42611.45
2024-01-01 13:00:00,42748.0,42612.76
2024-01-01 14:00:00,42715.55,42580.0
2024-01-01 15:00:00,42847.07,42586.51
2024-01-01 16:00:00,42856.0,42664.42
2024-01-01 17:00:00,42824.9,42704.42
2024-01-01 18:00:00,43208.86,42812.7
2024-01-01 19:00:00,43550.0,43103.64
2024-01-01 20:00:00,43829.99,43510.71
2024-01-01 21:00:00,43792.59,43480.76
2024-01-01 22:00:00,43661.1,43361.6
2024-01-01 23:00:00,44184.1,43529.93
2024-01-02 00:00:00,45200.0,44148.34
2024-01-02 01:00:00,45372.79,44686.0
2024-01-02 02:00:00,45381.42,44855.95
2024-01-02 03:00:00,45500.0,45131.1
2024-01-02 04:00:00,45468.99,45170.0
2024-01-02 05:00:00,45324.72,45121.96
2024-01-02 06:00:00,45308.15,45130.0
2024-01-02 07:00:00,45643.75,45168.74
2024-01-02 08:00:00,45852.93,45326.6
2024-01-02 09:00:00,45879.63,45631.1
2024-01-02 10:00:00,45711.1,45431.52
2024-01-02 11:00:00,45698.67,45200.0
2024-01-02 12:00:00,45589.68,45271.04
2024-01-02 13:00:00,45705.8,45264.39
2024-01-02 14:00:00,45800.0,44970.0
2024-01-02 15:00:00,45349.98,44833.33
2024-01-02 16:00:00,45399.84,44890.11
2024-01-02 17:00:00,45382.08,44950.48
2024-01-02 18:00:00,45271.2,44944.0
2024-01-02 19:00:00,45243.0,44790.96
2024-01-02 20:00:00,45180.55,44742.96
2024-01-02 21:00:00,45119.76,44600.0
2024-01-02 22:00:00,45297.26,44840.01
2024-01-02 23:00:00,45049.98,44802.01
2024-01-03 00:00:00,45212.57,44862.11
2024-01-03 01:00:00,45329.83,45102.72
2024-01-03 02:00:00,45410.91,45211.73
2024-01-03 03:00:00,45310.0,45151.91
2024-01-03 04:00:00,45272.16,45115.59
2024-01-03 05:00:00,45294.11,45118.91
2024-01-03 06:00:00,45363.19,45160.0
2024-01-03 07:00:00,45384.84,44940.93
2024-01-03 08:00:00,45200.0,45001.1
2024-01-03 09:00:00,45500.0,45185.39
2024-01-03 10:00:00,45398.37,45045.95
2024-01-03 11:00:00,45174.07,43500.0
2024-01-03 12:00:00,43716.0,40750.0
2024-01-03 13:00:00,42820.92,42310.0
2024-01-03 14:00:00,42532.0,42050.0
2024-01-03 15:00:00,43009.02,42175.14
2024-01-03 16:00:00,43567.92,42773.34
2024-01-03 17:00:00,43034.59,42600.0
2024-01-03 18:00:00,43050.0,42000.0
2024-01-03 19:00:00,43011.1,42161.1
2024-01-03 20:00:00,42846.17,42518.7
2024-01-03 21:00:00,42966.27,42581.1
2024-01-03 22:00:00,42941.1,42596.24
2024-01-03 23:00:00,42845.23,42591.09
2024-01-04 00:00:00,42983.77,42754.0
2024-01-04 01:00:00,42936.79,42613.77
2024-01-04 02:00:00,43219.36,42690.02
2024-01-04 03:00:00,43220.56,43002.15
2024-01-04 04:00:00,43200.0,42955.5
2024-01-04 05:00:00,43273.08,43072.7
2024-01-04 06:00:00,43232.95,43086.59
2024-01-04 07:00:00,43261.64,42756.97
2024-01-04 08:00:00,42975.38,42699.83
2024-01-04 09:00:00,43084.38,42849.66
2024-01-04 10:00:00,43100.0,42616.28
2024-01-04 11:00:00,43233.81,42927.33
2024-01-04 12:00:00,43423.95,43097.06
2024-01-04 13:00:00,43484.84,43167.27
2024-01-04 14:00:00,43753.15,43250.0
2024-01-04 15:00:00,44329.99,43608.0
2024-01-04 16:00:00,44134.8,43777.86
2024-01-04 17:00:00,44225.75,43827.69
2024-01-04 18:00:00,44152.09,43881.31
2024-01-04 19:00:00,44437.5,43910.01
2024-01-04 20:00:00,44690.0,43890.9
2024-01-04 21:00:00,44589.04,44113.67
2024-01-04 22:00:00,44729.58,44150.64
2024-01-04 23:00:00,44355.22,44050.0
2024-01-05 00:00:00,44248.47,43950.84
2024-01-05 01:00:00,44284.0,42450.0
2024-01-05 02:00:00,43972.86,43302.0
2024-01-05 03:00:00,43770.0,43409.79
2024-01-05 04:00:00,43629.99,43187.89
2024-01-05 05:00:00,43723.13,43507.48
2024-01-05 06:00:00,43926.0,43578.08
2024-01-05 07:00:00,43926.0,43715.93
