hour,high,low
2024-06-01 03:00:00,67757.14,67623.24
2024-06-01 04:00:00,67763.81,67656.0
2024-06-01 05:00:00,67810.0,67603.0
2024-06-01 06:00:00,67729.87,67607.94
2024-06-01 07:00:00,67733.01,67575.23
2024-06-01 08:00:00,67741.06,67611.61
2024-06-01 09:00:00,67760.0,67635.0
2024-06-01 10:00:00,67750.0,67627.32
2024-06-01 11:00:00,67694.0,67627.32
2024-06-01 12:00:00,67872.5,67640.0
2024-06-01 13:00:00,67837.0,67714.28
2024-06-01 14:00:00,67870.0,67673.0
2024-06-01 15:00:00,67824.0,67668.01
2024-06-01 16:00:00,67719.99,67612.0
2024-06-01 17:00:00,67900.0,67556.72
2024-06-01 18:00:00,67821.73,67726.32
2024-06-01 19:00:00,67782.64,67685.72
2024-06-01 20:00:00,67796.54,67700.0
2024-06-01 21:00:00,67820.2,67713.23
2024-06-01 22:00:00,67885.0,67710.0
2024-06-01 23:00:00,67819.78,67723.0
2024-06-02 00:00:00,67910.55,67744.0
2024-06-02 01:00:00,67900.0,67710.0
2024-06-02 02:00:00,67815.0,67643.33
2024-06-02 03:00:00,67807.99,67726.31
2024-06-02 04:00:00,67852.63,67745.18
2024-06-02 05:00:00,67867.6,67728.4
2024-06-02 06:00:00,67852.33,67724.6
2024-06-02 07:00:00,67842.91,67720.41
2024-06-02 08:00:00,67812.57,67671.81
2024-06-02 09:00:00,67772.65,67377.79
2024-06-02 10:00:00,67581.97,67367.2
2024-06-02 11:00:00,68320.08,67492.6
2024-06-02 12:00:00,68305.0,67852.24
2024-06-02 13:00:00,68214.66,67800.0
2024-06-02 14:00:00,68460.0,68073.65
2024-06-02 15:00:00,68297.12,68016.19
2024-06-02 16:00:00,68200.0,67980.0
2024-06-02 17:00:00,68103.64,67808.66
2024-06-02 18:00:00,67879.28,67456.88
2024-06-02 19:00:00,67798.0,67257.47
2024-06-02 20:00:00,67831.21,67577.65
2024-06-02 21:00:00,67902.12,67755.0
2024-06-02 22:00:00,67984.01,67809.96
2024-06-02 23:00:00,67984.01,67765.62
2024-06-03 00:00:00,67873.87,67612.48
2024-06-03 01:00:00,68553.67,67823.8
2024-06-03 02:00:00,68793.97,68404.51
2024-06-03 03:00:00,68518.7,68201.0
2024-06-03 04:00:00,68600.0,68285.29
2024-06-03 05:00:00,68780.0,68441.16
2024-06-03 06:00:00,69221.0,68632.01
2024-06-03 07:00:00,69179.62,68804.0
2024-06-03 08:00:00,69333.0,68906.69
2024-06-03 09:00:00,69187.06,68913.72
2024-06-03 10:00:00,69186.79,68876.98
2024-06-03 11:00:00,69248.99,68824.0
2024-06-03 12:00:00,69769.3,69075.4
2024-06-03 13:00:00,70288.0,69521.04
2024-06-03 14:00:00,70079.67,68500.0
2024-06-03 15:00:00,69631.16,68760.0
2024-06-03 16:00:00,69715.61,68899.89
2024-06-03 17:00:00,69389.92,68800.0
2024-06-03 18:00:00,69444.49,69162.98
2024-06-03 19:00:00,69296.68,69021.77
2024-06-03 20:00:00,69509.38,69101.27
2024-06-03 21:00:00,69191.86,68899.51
2024-06-03 22:00:00,69144.33,68810.0
2024-06-03 23:00:00,69062.19,68730.51
2024-06-04 00:00:00,69090.9,68629.9
2024-06-04 01:00:00,69215.41,68900.6
2024-06-04 02:00:00,69306.67,69080.8
2024-06-04 03:00:00,69370.01,69114.98
2024-06-04 04:00:00,69268.27,69057.12
2024-06-04 05:00:00,69156.16,68914.28
2024-06-04 06:00:00,69039.71,68745.68
2024-06-04 07:00:00,69074.82,68894.21
2024-06-04 08:00:00,69191.99,68827.0
2024-06-04 09:00:00,68890.01,68567.32
2024-06-04 10:00:00,68958.0,68701.83
