hour,high,low
2024-04-01 03:00:00,70880.0,70520.51
2024-04-01 04:00:00,70648.83,70417.61
2024-04-01 05:00:00,70515.6,69000.0
2024-04-01 06:00:00,69671.64,68888.0
2024-04-01 07:00:00,69786.0,69520.0
2024-04-01 08:00:00,69594.94,69165.35
2024-04-01 09:00:00,69616.65,69388.64
2024-04-01 10:00:00,69577.14,69280.01
2024-04-01 11:00:00,69799.98,69440.0
2024-04-01 12:00:00,69841.13,69400.69
2024-04-01 13:00:00,70080.0,69654.22
2024-04-01 14:00:00,69933.93,68611.45
2024-04-01 15:00:00,69021.66,68161.48
2024-04-01 16:00:00,68784.53,68062.86
2024-04-01 17:00:00,68752.03,68201.12
2024-04-01 18:00:00,68980.25,68450.0
2024-04-01 19:00:00,69816.24,68884.91
2024-04-01 20:00:00,69785.34,69327.66
2024-04-01 21:00:00,69900.0,69552.1
2024-04-01 22:00:00,69853.87,69577.96
2024-04-01 23:00:00,69876.04,69634.7
2024-04-02 00:00:00,69674.23,69040.0
2024-04-02 01:00:00,69600.0,69250.0
2024-04-02 02:00:00,69417.23,66000.0
2024-04-02 03:00:00,67278.78,66509.68
2024-04-02 04:00:00,66940.0,66322.24
2024-04-02 05:00:00,66835.39,66120.75
2024-04-02 06:00:00,67120.0,66700.0
2024-04-02 07:00:00,66893.1,66446.22
2024-04-02 08:00:00,66705.08,66106.58
2024-04-02 09:00:00,66536.05,65746.2
2024-04-02 10:00:00,66280.0,65454.55
2024-04-02 11:00:00,66037.97,65075.0
2024-04-02 12:00:00,65834.0,65130.01
2024-04-02 13:00:00,65448.84,64588.58
2024-04-02 14:00:00,66249.83,65170.0
2024-04-02 15:00:00,66111.55,64666.81
2024-04-02 16:00:00,65750.0,64550.0
2024-04-02 17:00:00,65680.0,65275.42
2024-04-02 18:00:00,66050.0,65386.96
2024-04-02 19:00:00,66200.0,65779.23
2024-04-02 20:00:00,66120.0,65500.98
2024-04-02 21:00:00,65821.14,65200.0
2024-04-02 22:00:00,65933.76,65564.24
2024-04-02 23:00:00,65830.0,65360.0
2024-04-03 00:00:00,65610.0,64493.07
2024-04-03 01:00:00,65930.51,65090.0
2024-04-03 02:00:00,66052.0,65683.74
2024-04-03 03:00:00,66288.88,65764.0
2024-04-03 04:00:00,66478.59,66120.0
2024-04-03 05:00:00,66363.64,65920.0
2024-04-03 06:00:00,66377.0,66052.0
2024-04-03 07:00:00,66483.87,66113.31
2024-04-03 08:00:00,66642.36,65990.0
2024-04-03 09:00:00,66637.43,66333.0
2024-04-03 10:00:00,66519.79,66020.0
2024-04-03 11:00:00,66224.0,65538.06
2024-04-03 12:00:00,66220.0,65729.73
2024-04-03 13:00:00,66020.83,65635.01
2024-04-03 14:00:00,66903.63,65804.0
2024-04-03 15:00:00,66648.0,65715.67
2024-04-03 16:00:00,66550.0,65790.21
2024-04-03 17:00:00,66376.0,65829.87
2024-04-03 18:00:00,66119.68,65451.62
2024-04-03 19:00:00,66150.0,65714.29
2024-04-03 20:00:00,65840.0,65531.92
2024-04-03 21:00:00,65935.48,65476.63
2024-04-03 22:00:00,66243.05,65851.07
2024-04-03 23:00:00,66297.4,65950.0
2024-04-04 00:00:00,66354.83,65824.0
2024-04-04 01:00:00,66296.0,66020.0
2024-04-04 02:00:00,66152.0,65454.55
2024-04-04 03:00:00,65796.59,65542.03
2024-04-04 04:00:00,65699.43,65064.52
2024-04-04 05:00:00,65710.58,65384.0
2024-04-04 06:00:00,65814.69,65548.67
2024-04-04 07:00:00,66290.32,65661.05
2024-04-04 08:00:00,66435.02,66028.0
2024-04-04 09:00:00,66406.55,66172.0
2024-04-04 10:00:00,66468.99,66141.27
2024-04-04 11:00:00,66431.34,66108.85
2024-04-04 12:00:00,66816.66,66330.56
2024-04-04 13:00:00,67500.0,66690.0
2024-04-04 14:00:00,67927.69,67075.7
2024-04-04 15:00:00,67808.0,67428.57
2024-04-04 16:00:00,68188.0,67526.5
2024-04-04 17:00:00,68896.1,67721.41
2024-04-04 18:00:00,69309.91,68510.63
2024-04-04 19:00:00,69086.23,68334.24
2024-04-04 20:00:00,68551.99,67320.0
2024-04-04 21:00:00,68148.69,67495.0
2024-04-04 22:00:00,68051.94,67604.93
2024-04-04 23:00:00,68565.54,67889.2
2024-04-05 00:00:00,68756.67,68166.66
2024-04-05 01:00:00,68615.58,67760.93
2024-04-05 02:00:00,68161.82,67435.67
2024-04-05 03:00:00,68033.33,67570.0
2024-04-05 04:00:00,68028.0,67450.01
2024-04-05 05:00:00,67750.99,66380.0
2024-04-05 06:00:00,67179.56,66770.86
2024-04-05 07:00:00,67144.55,66832.5
2024-04-05 08:00:00,67684.26,66917.74
2024-04-05 09:00:00,67151.21,66383.01
2024-04-05 10:00:00,67213.84,66708.01
2024-04-05 11:00:00,67087.98,66388.0
2024-04-05 12:00:00,66888.0,65952.56
2024-04-05 13:00:00,67589.61,66524.18
2024-04-05 14:00:00,68566.66,67314.11
2024-04-05 15:00:00,68268.14,67628.2
2024-04-05 16:00:00,68380.0,67680.0
2024-04-05 17:00:00,67986.83,67358.93
2024-04-05 18:00:00,67729.54,67316.0
2024-04-05 19:00:00,68096.0,67382.6
2024-04-05 20:00:00,67758.04,67342.0
2024-04-05 21:00:00,67838.07,67515.44
2024-04-05 22:00:00,67843.55,67503.31
2024-04-05 23:00:00,67966.67,67628.52
2024-04-06 00:00:00,68065.2,67686.23
2024-04-06 01:00:00,67977.73,67643.47
2024-04-06 02:00:00,67765.77,67447.83
2024-04-06 03:00:00,67882.5,67574.59
2024-04-06 04:00:00,67819.13,67602.0
2024-04-06 05:00:00,68232.14,67720.17
2024-04-06 06:00:00,68162.9,67845.2
2024-04-06 07:00:00,68189.33,67940.54
2024-04-06 08:00:00,68106.88,67859.53
2024-04-06 09:00:00,68120.0,67747.86
2024-04-06 10:00:00,67886.37,67714.72
2024-04-06 11:00:00,67904.35,67615.22
2024-04-06 12:00:00,67796.69,67582.3
2024-04-06 13:00:00,67745.13,67527.78
2024-04-06 14:00:00,68109.13,67684.0
2024-04-06 15:00:00,68299.0,67896.48
2024-04-06 16:00:00,68174.0,67948.83
2024-04-06 17:00:00,68484.09,68039.94
2024-04-06 18:00:00,68379.82,68163.62
2024-04-06 19:00:00,68415.0,68218.0
2024-04-06 20:00:00,68395.0,68166.66
2024-04-06 21:00:00,68434.88,68298.82
2024-04-06 22:00:00,69101.0,68286.33
2024-04-06 23:00:00,69692.0,68800.0
2024-04-07 00:00:00,69150.0,68824.0
2024-04-07 01:00:00,69655.16,68998.57
2024-04-07 02:00:00,69777.0,69300.0
2024-04-07 03:00:00,69510.0,69250.0
2024-04-07 04:00:00,69493.98,69053.97
2024-04-07 05:00:00,69464.0,69267.07
2024-04-07 06:00:00,69414.87,69110.81
2024-04-07 07:00:00,69482.44,69213.84
2024-04-07 08:00:00,69555.0,69333.72
2024-04-07 09:00:00,69493.25,69199.01
2024-04-07 10:00:00,69495.15,69236.0
2024-04-07 11:00:00,69407.72,69200.0
2024-04-07 12:00:00,69415.59,69210.0
2024-04-07 13:00:00,69550.0,69285.71
2024-04-07 14:00:00,69664.67,69220.0
2024-04-07 15:00:00,69886.03,69360.44
2024-04-07 16:00:00,70326.29,69483.9
2024-04-07 17:00:00,70112.0,69658.19
2024-04-07 18:00:00,69828.0,69234.14
2024-04-07 19:00:00,69508.71,68849.77
2024-04-07 20:00:00,69403.7,68960.01
2024-04-07 21:00:00,69413.1,69031.29
2024-04-07 22:00:00,69344.4,68901.0
2024-04-07 23:00:00,69477.18,69188.05
2024-04-08 00:00:00,69432.0,69043.24
2024-04-08 01:00:00,69841.03,69285.7
2024-04-08 02:00:00,69437.03,69126.36
2024-04-08 03:00:00,69500.0,69134.99
2024-04-08 04:00:00,69500.0,69280.0
2024-04-08 05:00:00,69801.0,69382.0
2024-04-08 06:00:00,69818.04,69632.73
2024-04-08 07:00:00,70850.0,69790.28
2024-04-08 08:00:00,72111.99,70642.0
2024-04-08 09:00:00,72650.0,71650.32
2024-04-08 10:00:00,72374.0,71792.06
